x,y,z
151.26444504,-33.91722396,-7.24
151.26444546,-33.91722584,-7.24
151.26444253,-33.91722656,-7.24
151.26443935,-33.91722742,-7.24
151.26443867,-33.91722777,-7.24
151.2644389,-33.91722684,-7.24
151.26444207,-33.9172251,-7.24
151.26445002,-33.917224,-7.24
151.26445661,-33.91722382,-7.24
151.26445908,-33.91722391,-7.24
151.2644583,-33.91722306,-7.24
151.2644583,-33.91722306,-6.88
151.26444684,-33.91722103,-6.88
151.26443703,-33.91721987,-6.88
151.264432,-33.91721888,-6.88
151.26443263,-33.91721605,-6.88
151.26443869,-33.91721328,-6.88
151.26444645,-33.91721448,-6.88
151.26445397,-33.91721608,-6.88
151.26445923,-33.91721795,-6.88
151.26445938,-33.91721865,-6.88
151.26445145,-33.91721841,-6.88
151.26445145,-33.91721841,-6.84
151.2644418,-33.91721667,-6.84
151.26443283,-33.91721758,-6.84
151.26443244,-33.91721707,-6.84
151.26443555,-33.91721554,-6.84
151.26443789,-33.91721678,-6.84
151.26444269,-33.91721766,-6.84
151.26444762,-33.91722113,-6.84
151.26444971,-33.91722222,-6.84
151.26444864,-33.91722362,-6.84
151.26444864,-33.91722362,-6.94
151.26444864,-33.91722362,-6.94
151.26444204,-33.91722679,-6.94
151.264442,-33.91722919,-6.94
151.26444262,-33.91722852,-6.94
151.26444165,-33.91722815,-6.94
151.26443788,-33.91722613,-6.94
151.26443831,-33.91722376,-6.94
151.26443805,-33.91722519,-6.94
151.2644389,-33.91722483,-6.94
151.26444052,-33.91722328,-6.94
151.26444207,-33.91722359,-6.94
151.26444207,-33.91722359,-7.07
151.2644441,-33.91722396,-7.07
151.26444674,-33.91722432,-7.07
151.26444769,-33.91722476,-7.07
151.26444601,-33.91722351,-7.07
151.2644421,-33.91722185,-7.07
151.26444058,-33.91721912,-7.07
151.26444116,-33.917217,-7.07
151.26444247,-33.91721689,-7.07
151.26444901,-33.91722048,-7.07
151.26444988,-33.91722247,-7.07
151.26444988,-33.91722247,-7.16
151.26444848,-33.91722119,-7.16
151.26444331,-33.91721775,-7.16
151.26443867,-33.91721652,-7.16
151.26443658,-33.91722105,-7.16
151.26443971,-33.91722213,-7.16
151.26444642,-33.91721862,-7.16
151.26445145,-33.91721682,-7.16
151.2644572,-33.91721777,-7.16
151.2644604,-33.91721584,-7.16
151.2644555,-33.91721497,-7.16
151.2644555,-33.91721497,-6.73
151.26445089,-33.91721562,-6.73
151.26444724,-33.91721942,-6.73
151.26444695,-33.917222,-6.73
151.26445071,-33.91722202,-6.73
151.26445655,-33.91722119,-6.73
151.26446362,-33.91722264,-6.73
151.2644658,-33.91722465,-6.73
151.26446276,-33.91722439,-6.73
151.264452,-33.91721906,-6.73
151.264452,-33.91721906,-6.23
151.264452,-33.91721906,-6.23
151.2644423,-33.9172129,-6.23
151.26444047,-33.91721395,-6.23
151.2644406,-33.91721338,-6.23
151.26444472,-33.91721713,-6.23
151.26444949,-33.91722268,-6.23
151.26445432,-33.91722584,-6.23
151.26446016,-33.91722466,-6.23
151.26446093,-33.91722642,-6.23
151.26445259,-33.91722634,-6.23
151.26444148,-33.91722017,-6.23
151.26444148,-33.91722017,-6.51
151.26443937,-33.91721853,-6.51
151.26444,-33.91722107,-6.51
151.26444102,-33.91722404,-6.51
151.26444461,-33.917225,-6.51
151.26444638,-33.91722642,-6.51
151.26444606,-33.91722688,-6.51
151.2644437,-33.91722766,-6.51
151.26444283,-33.91722897,-6.51
151.26444595,-33.91722875,-6.51
151.26445067,-33.91722828,-6.51
151.26445067,-33.91722828,-6.68
151.26445257,-33.9172283,-6.68
151.26445223,-33.91722889,-6.68
151.264448,-33.91722618,-6.68
151.26444606,-33.91722387,-6.68
151.26444681,-33.9172207,-6.68
151.26444645,-33.91721887,-6.68
151.2644428,-33.91722475,-6.68
151.26444667,-33.91722963,-6.68
151.26445555,-33.91723089,-6.68
151.26445555,-33.91723089,-6.57
151.26445555,-33.91723089,-6.57
151.26446505,-33.91722603,-6.57
151.26445812,-33.91722414,-6.57
151.2644531,-33.91722513,-6.57
151.26445111,-33.91722519,-6.57
151.26444784,-33.91722531,-6.57
151.26444747,-33.91722554,-6.57
151.264451,-33.91722323,-6.57
151.26445173,-33.91722164,-6.57
151.26444992,-33.91722534,-6.57
151.26444979,-33.91722957,-6.57
151.26444979,-33.91722957,-6.0
151.26445261,-33.91722889,-6.0
151.2644552,-33.91722692,-6.0
151.26445734,-33.91722577,-6.0
151.26445908,-33.91722636,-6.0
151.26445835,-33.91722705,-6.0
151.26444781,-33.91722576,-6.0
151.26443805,-33.91722437,-6.0
151.26443358,-33.91722403,-6.0
151.26443055,-33.91722474,-6.0
151.26443055,-33.91722474,-5.95
151.26443055,-33.91722474,-5.95
151.26443378,-33.91722457,-5.95
151.26443908,-33.91722662,-5.95
151.2644436,-33.91722942,-5.95
151.26444517,-33.91723059,-5.95
151.26444711,-33.9172306,-5.95
151.26444824,-33.91722952,-5.95
151.26444735,-33.9172291,-5.95
151.26444629,-33.91722946,-5.95
151.2644467,-33.91723074,-5.95
151.2644467,-33.91723074,-6.23
151.2644467,-33.91723074,-6.23
151.26444118,-33.91723237,-6.23
151.26443664,-33.917229,-6.23
151.26443377,-33.91722818,-6.23
151.26443303,-33.91722704,-6.23
151.26443712,-33.91722657,-6.23
151.26444411,-33.91722903,-6.23
151.26444992,-33.91723181,-6.23
151.26445203,-33.91723464,-6.23
151.26444949,-33.91723773,-6.23
151.26444949,-33.91723773,-6.01
151.26444949,-33.91723773,-6.01
151.26444496,-33.91723723,-6.01
151.26444694,-33.91723688,-6.01
151.2644449,-33.91723577,-6.01
151.26444269,-33.91723551,-6.01
151.26444404,-33.91723976,-6.01
151.26444507,-33.91724399,-6.01
151.26444558,-33.9172476,-6.01
151.26444972,-33.9172533,-6.01
151.26445292,-33.91725665,-6.01
151.26445292,-33.91725665,-5.19
151.26445292,-33.91725665,-5.19
151.26445079,-33.91725631,-5.19
151.26445079,-33.91725439,-5.19
151.26445465,-33.91725468,-5.19
151.26445751,-33.91725428,-5.19
151.26445776,-33.91725398,-5.19
151.26445631,-33.9172559,-5.19
151.26445595,-33.91725649,-5.19
151.26445537,-33.91725681,-5.19
151.26445851,-33.91725886,-5.19
151.26445851,-33.91725886,-5.7
151.26445851,-33.91725886,-5.7
151.26447314,-33.91726446,-5.7
151.26448038,-33.9172667,-5.7
151.26448294,-33.91726638,-5.7
151.26448247,-33.91726663,-5.7
151.26447963,-33.91726539,-5.7
151.26447489,-33.9172691,-5.7
151.26446881,-33.91727294,-5.7
151.26446493,-33.91727484,-5.7
151.2644639,-33.91727548,-5.7
151.2644642,-33.91727717,-5.7
151.2644642,-33.91727717,-5.3
151.2644642,-33.91727717,-5.3
151.26446821,-33.91727841,-5.3
151.26447327,-33.91728159,-5.3
151.26447652,-33.91728485,-5.3
151.26447868,-33.91728741,-5.3
151.26448094,-33.91728861,-5.3
151.26447876,-33.91728975,-5.3
151.26447663,-33.91729366,-5.3
151.26447542,-33.91729797,-5.3
151.26447582,-33.91729736,-5.3
151.26447705,-33.91729679,-5.3
151.26447705,-33.91729679,-5.4
151.26447733,-33.91729774,-5.4
151.26448171,-33.91729873,-5.4
151.26449012,-33.91730118,-5.4
151.26449817,-33.91730397,-5.4
151.26449977,-33.91730645,-5.4
151.26450381,-33.91730647,-5.4
151.26450864,-33.91730491,-5.4
151.26450875,-33.91730433,-5.4
151.26450438,-33.91730144,-5.4
151.26450438,-33.91730144,-5.63
151.26450438,-33.91730144,-5.63
151.26449659,-33.91730403,-5.63
151.26449385,-33.9173031,-5.63
151.26449256,-33.91730785,-5.63
151.26449441,-33.91730717,-5.63
151.2644995,-33.91731051,-5.63
151.26451073,-33.91731245,-5.63
151.2645215,-33.91731226,-5.63
151.26452399,-33.91731281,-5.63
151.26451802,-33.91731097,-5.63
151.26450931,-33.91730992,-5.63
151.26450931,-33.91730992,-6.13
151.26450414,-33.91731155,-6.13
151.26450576,-33.91731547,-6.13
151.26451167,-33.91731689,-6.13
151.2645151,-33.91731818,-6.13
151.26451712,-33.91732064,-6.13
151.26451995,-33.91732518,-6.13
151.26452094,-33.91732727,-6.13
151.26451948,-33.91732505,-6.13
151.26451673,-33.91732347,-6.13
151.26451621,-33.91732296,-6.13
151.26451621,-33.91732296,-6.23
151.26451566,-33.91732411,-6.23
151.26451329,-33.917327,-6.23
151.26451173,-33.91732862,-6.23
151.26451324,-33.91732808,-6.23
151.26451769,-33.91732939,-6.23
151.26452945,-33.91733085,-6.23
151.26453672,-33.9173339,-6.23
151.26453669,-33.91733771,-6.23
151.26453326,-33.91734045,-6.23
151.26453326,-33.91734045,-5.9
151.26453326,-33.91734045,-5.9
151.26452707,-33.91734003,-5.9
151.26452672,-33.91734165,-5.9
151.26452914,-33.91734153,-5.9
151.26453198,-33.91733978,-5.9
151.26453538,-33.91733982,-5.9
151.26453962,-33.91734233,-5.9
151.26454335,-33.91734373,-5.9
151.2645427,-33.91734473,-5.9
151.26454259,-33.91734742,-5.9
151.26454353,-33.91734771,-5.9
151.26454353,-33.91734771,-5.84
151.2645443,-33.91734807,-5.84
151.26454422,-33.91734998,-5.84
151.26454293,-33.91735045,-5.84
151.26454077,-33.91735001,-5.84
151.26453806,-33.91735082,-5.84
151.26453814,-33.9173539,-5.84
151.2645439,-33.91735627,-5.84
151.26454847,-33.91735682,-5.84
151.26455229,-33.91735714,-5.84
151.26455851,-33.91735711,-5.84
151.26455851,-33.91735711,-6.18
151.26456376,-33.91735874,-6.18
151.2645669,-33.91736041,-6.18
151.26456711,-33.9173615,-6.18
151.26456299,-33.91736242,-6.18
151.26455796,-33.91736318,-6.18
151.26455404,-33.9173696,-6.18
151.26455684,-33.91737351,-6.18
151.26456105,-33.91737366,-6.18
151.2645638,-33.91737183,-6.18
151.26456956,-33.91737134,-6.18
151.26456956,-33.91737134,-6.77
151.26457308,-33.91737039,-6.77
151.26457642,-33.91737152,-6.77
151.26457763,-33.91737406,-6.77
151.26457822,-33.91737376,-6.77
151.26457645,-33.917373,-6.77
151.26457515,-33.91737323,-6.77
151.26457496,-33.91737444,-6.77
151.26457378,-33.91737746,-6.77
151.26457412,-33.9173794,-6.77
151.26457355,-33.91737847,-6.77
151.26457355,-33.91737847,-7.2
151.26457228,-33.91737682,-7.2
151.26457124,-33.91737468,-7.2
151.26457269,-33.91737112,-7.2
151.26457339,-33.91736856,-7.2
151.26457427,-33.91736884,-7.2
151.26458115,-33.91737148,-7.2
151.26458842,-33.91737427,-7.2
151.26458949,-33.91737487,-7.2
151.2645857,-33.91737376,-7.2
151.26458323,-33.91737427,-7.2
151.26458323,-33.91737427,-7.63
151.26458493,-33.91737349,-7.63
151.26458935,-33.91737452,-7.63
151.26459044,-33.91737714,-7.63
151.2645874,-33.91737614,-7.63
151.26458617,-33.91737619,-7.63
151.26458732,-33.91737696,-7.63
151.2645967,-33.91738047,-7.63
151.26460566,-33.91738453,-7.63
151.26461311,-33.9173884,-7.63
151.26461311,-33.9173884,-8.21
151.26461311,-33.9173884,-8.21
151.26462563,-33.91738414,-8.21
151.2646314,-33.9173827,-8.21
151.26463494,-33.91738444,-8.21
151.26463543,-33.91738944,-8.21
151.26463594,-33.91739106,-8.21
151.26463494,-33.91739005,-8.21
151.26463184,-33.91739004,-8.21
151.26462932,-33.91739163,-8.21
151.26463161,-33.91739398,-8.21
151.26463161,-33.91739398,-8.59
151.26463161,-33.91739398,-8.59
151.26464103,-33.91739719,-8.59
151.2646479,-33.91739694,-8.59
151.26465641,-33.91739736,-8.59
151.26466262,-33.91739791,-8.59
151.26466304,-33.9173998,-8.59
151.26466286,-33.91740281,-8.59
151.26466277,-33.91740485,-8.59
151.26466328,-33.91740477,-8.59
151.26466326,-33.91740459,-8.59
151.26466491,-33.91740715,-8.59
151.26466491,-33.91740715,-9.29
151.264668,-33.9174103,-9.29
151.26467882,-33.91740845,-9.29
151.2646903,-33.91740685,-9.29
151.26469266,-33.91741052,-9.29
151.26469131,-33.91741322,-9.29
151.26468822,-33.91741357,-9.29
151.26468631,-33.91741062,-9.29
151.26468616,-33.91740912,-9.29
151.26469091,-33.91741202,-9.29
151.26469091,-33.91741202,-10.38
151.26469091,-33.91741202,-10.38
151.26470718,-33.91741744,-10.38
151.26471136,-33.91741837,-10.38
151.26471422,-33.91741882,-10.38
151.26471913,-33.91741966,-10.38
151.26472299,-33.91742017,-10.38
151.26472445,-33.91742117,-10.38
151.26471883,-33.91742101,-10.38
151.26471517,-33.91741888,-10.38
151.26471764,-33.91741561,-10.38
151.26472248,-33.9174147,-10.38
151.26472248,-33.9174147,-10.33
151.26472886,-33.91741612,-10.33
151.26474079,-33.91742211,-10.33
151.2647537,-33.91742925,-10.33
151.26476119,-33.91743445,-10.33
151.26476426,-33.9174378,-10.33
151.26476363,-33.91743857,-10.33
151.26475951,-33.91743861,-10.33
151.26475857,-33.91743732,-10.33
151.26475937,-33.9174363,-10.33
151.26476231,-33.91743712,-10.33
151.26476231,-33.91743712,-10.58
151.26476599,-33.91743898,-10.58
151.26477258,-33.91744183,-10.58
151.26477942,-33.9174445,-10.58
151.26478334,-33.91744922,-10.58
151.26478855,-33.91745445,-10.58
151.26479337,-33.91745988,-10.58
151.2647978,-33.91746236,-10.58
151.26480272,-33.9174627,-10.58
151.26480811,-33.91746299,-10.58
151.26481492,-33.91746274,-10.58
151.26481492,-33.91746274,-11.02
151.26481736,-33.91746151,-11.02
151.26481785,-33.91746105,-11.02
151.26481871,-33.91746044,-11.02
151.2648196,-33.91745936,-11.02
151.26482077,-33.91745753,-11.02
151.26482346,-33.91745737,-11.02
151.26482812,-33.9174578,-11.02
151.26483742,-33.91745894,-11.02
151.26484594,-33.91745938,-11.02
151.26484594,-33.91745938,-11.14
151.26484594,-33.91745938,-11.14
151.26485337,-33.91745414,-11.14
151.26485513,-33.91745217,-11.14
151.26485646,-33.91745173,-11.14
151.2648574,-33.91745131,-11.14
151.26485738,-33.91745026,-11.14
151.2648604,-33.91744961,-11.14
151.2648651,-33.9174498,-11.14
151.26487251,-33.91745021,-11.14
151.2648769,-33.91745036,-11.14
151.26487732,-33.91745265,-11.14
151.26487732,-33.91745265,-11.48
151.2648774,-33.91745431,-11.48
151.26487879,-33.91745559,-11.48
151.26488214,-33.9174551,-11.48
151.26488604,-33.91745401,-11.48
151.2648911,-33.91745244,-11.48
151.2648959,-33.91745057,-11.48
151.26489984,-33.91744942,-11.48
151.26490122,-33.91745,-11.48
151.26490176,-33.91745159,-11.48
151.26490207,-33.91745218,-11.48
151.26490207,-33.91745218,-11.28
151.26490349,-33.9174525,-11.28
151.26490891,-33.91745351,-11.28
151.26491553,-33.91745393,-11.28
151.26492331,-33.91745428,-11.28
151.26493069,-33.91745358,-11.28
151.26493258,-33.91745289,-11.28
151.26493248,-33.91745225,-11.28
151.26493207,-33.91745232,-11.28
151.26493136,-33.91745275,-11.28
151.26493136,-33.91745275,-11.42
151.26493136,-33.91745275,-11.42
151.26493917,-33.91745196,-11.42
151.26494435,-33.91745193,-11.42
151.2649497,-33.91745287,-11.42
151.26495552,-33.91745323,-11.42
151.26496061,-33.91745401,-11.42
151.26496519,-33.91745519,-11.42
151.26496549,-33.91745465,-11.42
151.26496444,-33.91745346,-11.42
151.2649658,-33.91745212,-11.42
151.26496814,-33.91745155,-11.42
151.26496814,-33.91745155,-11.49
151.26497452,-33.91745191,-11.49
151.26498017,-33.91745184,-11.49
151.26498624,-33.9174514,-11.49
151.26498902,-33.91745135,-11.49
151.26499148,-33.91745004,-11.49
151.26499388,-33.91744968,-11.49
151.2649984,-33.91745057,-11.49
151.26500378,-33.91745243,-11.49
151.26500668,-33.91745194,-11.49
151.26500901,-33.91744933,-11.49
151.26500901,-33.91744933,-11.42
151.26501024,-33.91744735,-11.42
151.26501084,-33.91744495,-11.42
151.26501158,-33.91744265,-11.42
151.26501334,-33.91744039,-11.42
151.2650151,-33.91743925,-11.42
151.26501621,-33.9174393,-11.42
151.26501696,-33.91744069,-11.42
151.26501879,-33.91744228,-11.42
151.26502375,-33.91744243,-11.42
151.26502861,-33.917441,-11.42
151.26502861,-33.917441,-11.51
151.26503142,-33.9174411,-11.51
151.26503271,-33.91744162,-11.51
151.2650335,-33.91744085,-11.51
151.26503428,-33.91743925,-11.51
151.26503447,-33.91743887,-11.51
151.26503489,-33.91744075,-11.51
151.26503743,-33.91744209,-11.51
151.26504158,-33.91744284,-11.51
151.26504852,-33.91744293,-11.51
151.2650516,-33.9174424,-11.51
151.2650516,-33.9174424,-11.3
151.26505355,-33.91743965,-11.3
151.26505409,-33.91743744,-11.3
151.26505632,-33.91743559,-11.3
151.26505929,-33.91743439,-11.3
151.26506157,-33.91743406,-11.3
151.26506287,-33.91743421,-11.3
151.26506637,-33.91743385,-11.3
151.26507074,-33.91743414,-11.3
151.26507422,-33.91743431,-11.3
151.26507422,-33.91743431,-11.52
151.26507422,-33.91743431,-11.52
151.26507629,-33.91743265,-11.52
151.26507906,-33.91743115,-11.52
151.26508324,-33.91743146,-11.52
151.26509202,-33.91743374,-11.52
151.26509834,-33.91743778,-11.52
151.26510402,-33.91743816,-11.52
151.26510757,-33.9174341,-11.52
151.26510669,-33.91742901,-11.52
151.26510531,-33.91742664,-11.52
151.26510531,-33.91742664,-11.63
151.26510531,-33.91742664,-11.63
151.26510654,-33.917423,-11.63
151.26510785,-33.91742274,-11.63
151.26511267,-33.91742406,-11.63
151.26511854,-33.91742556,-11.63
151.26512328,-33.91742665,-11.63
151.26512718,-33.9174269,-11.63
151.26513037,-33.91742644,-11.63
151.26513198,-33.91742644,-11.63
151.26513303,-33.91742576,-11.63
151.26513211,-33.91742434,-11.63
151.26513211,-33.91742434,-11.51
151.26513359,-33.9174221,-11.51
151.26513514,-33.9174198,-11.51
151.26513686,-33.91741589,-11.51
151.26513916,-33.91741082,-11.51
151.26514032,-33.91740791,-11.51
151.265143,-33.91740833,-11.51
151.2651495,-33.91740997,-11.51
151.26515687,-33.91741298,-11.51
151.26516257,-33.91741257,-11.51
151.26516257,-33.91741257,-11.61
151.26516257,-33.91741257,-11.61
151.26516567,-33.91740869,-11.61
151.26516632,-33.91740815,-11.61
151.26516258,-33.9174005,-11.61
151.26515859,-33.91739378,-11.61
151.26515777,-33.91739221,-11.61
151.26516261,-33.91739516,-11.61
151.2651705,-33.91739842,-11.61
151.26517831,-33.91739993,-11.61
151.26518287,-33.91739844,-11.61
151.26518287,-33.91739844,-11.48
151.26518287,-33.91739844,-11.48
151.26518599,-33.91738916,-11.48
151.26518295,-33.91738383,-11.48
151.2651766,-33.91738023,-11.48
151.26517387,-33.91737751,-11.48
151.26517744,-33.91737545,-11.48
151.26518278,-33.91737438,-11.48
151.26518703,-33.91737366,-11.48
151.265191,-33.91737547,-11.48
151.26519425,-33.91737903,-11.48
151.26519894,-33.91738099,-11.48
151.26519894,-33.91738099,-11.63
151.265203,-33.91737977,-11.63
151.26520362,-33.91737756,-11.63
151.26519982,-33.91737284,-11.63
151.26519672,-33.91736899,-11.63
151.26519678,-33.91736909,-11.63
151.26519905,-33.91737062,-11.63
151.26520456,-33.91737385,-11.63
151.26520748,-33.91737482,-11.63
151.26520966,-33.91737271,-11.63
151.26521056,-33.9173686,-11.63
151.26521056,-33.9173686,-11.67
151.26520885,-33.91736446,-11.67
151.26520708,-33.91735999,-11.67
151.26520747,-33.91735851,-11.67
151.26520927,-33.9173559,-11.67
151.26520932,-33.91734902,-11.67
151.26520844,-33.91734485,-11.67
151.2652102,-33.91734721,-11.67
151.2652165,-33.91735035,-11.67
151.26522161,-33.91735071,-11.67
151.26522161,-33.91735071,-11.41
151.26522161,-33.91735071,-11.41
151.26523069,-33.91734589,-11.41
151.26523544,-33.91734419,-11.41
151.2652366,-33.91734403,-11.41
151.26523363,-33.91734474,-11.41
151.26523171,-33.91734405,-11.41
151.26523028,-33.91734022,-11.41
151.26522938,-33.917336,-11.41
151.26523011,-33.91733367,-11.41
151.26523158,-33.91733371,-11.41
151.26523345,-33.917335,-11.41
151.26523345,-33.917335,-11.22
151.26523707,-33.9173343,-11.22
151.26524332,-33.91732958,-11.22
151.26524785,-33.91732503,-11.22
151.26525119,-33.91732355,-11.22
151.26525284,-33.91732323,-11.22
151.26525796,-33.91732466,-11.22
151.26526162,-33.91732439,-11.22
151.26526434,-33.91732107,-11.22
151.2652651,-33.91731575,-11.22
151.2652651,-33.91731575,-11.22
151.2652651,-33.91731575,-11.22
151.26526371,-33.9173053,-11.22
151.26526466,-33.91730373,-11.22
151.26526694,-33.9173038,-11.22
151.26526976,-33.91730157,-11.22
151.26527309,-33.9172994,-11.22
151.26527697,-33.91729763,-11.22
151.26527815,-33.91729776,-11.22
151.26527741,-33.91729846,-11.22
151.26527604,-33.91729563,-11.22
151.26527477,-33.91729086,-11.22
151.26527477,-33.91729086,-11.14
151.26527498,-33.91728786,-11.14
151.26527685,-33.91728756,-11.14
151.26528107,-33.91728963,-11.14
151.26528461,-33.91729029,-11.14
151.26528603,-33.91728952,-11.14
151.26528692,-33.91728739,-11.14
151.26528754,-33.91728362,-11.14
151.26528916,-33.91728285,-11.14
151.26529016,-33.91728466,-11.14
151.26529472,-33.917286,-11.14
151.26529472,-33.917286,-11.17
151.26530014,-33.91728509,-11.17
151.2653018,-33.91728172,-11.17
151.26530355,-33.91727942,-11.17
151.26530486,-33.91727794,-11.17
151.26530538,-33.91727634,-11.17
151.26530465,-33.91727214,-11.17
151.26530345,-33.91726925,-11.17
151.26530357,-33.91726833,-11.17
151.26530458,-33.91726668,-11.17
151.26530563,-33.91726595,-11.17
151.26530563,-33.91726595,-11.42
151.26530651,-33.91726487,-11.42
151.26530714,-33.91726301,-11.42
151.26530559,-33.91726021,-11.42
151.26530341,-33.91725786,-11.42
151.26530202,-33.91725495,-11.42
151.26530358,-33.91725245,-11.42
151.26530685,-33.91725298,-11.42
151.26531531,-33.91725482,-11.42
151.26532185,-33.91725489,-11.42
151.26532185,-33.91725489,-11.36
151.26532185,-33.91725489,-11.36
151.26532141,-33.91724328,-11.36
151.26531717,-33.91723452,-11.36
151.26531377,-33.9172293,-11.36
151.26531096,-33.91722865,-11.36
151.26531088,-33.91723021,-11.36
151.26530983,-33.91723185,-11.36
151.2653115,-33.91723145,-11.36
151.26531839,-33.91723234,-11.36
151.26532341,-33.91723552,-11.36
151.26532341,-33.91723552,-11.56
151.26532341,-33.91723552,-11.56
151.2653248,-33.91723529,-11.56
151.26532204,-33.91723269,-11.56
151.26531779,-33.91722969,-11.56
151.26531778,-33.91722889,-11.56
151.26532214,-33.9172328,-11.56
151.26532601,-33.91723678,-11.56
151.26532761,-33.91723956,-11.56
151.26532699,-33.91724103,-11.56
151.26532384,-33.91723883,-11.56
151.26532384,-33.91723883,-11.56
151.26532384,-33.91723883,-11.56
151.2653257,-33.91723125,-11.56
151.26532606,-33.91723051,-11.56
151.26532681,-33.91722985,-11.56
151.26532784,-33.91723044,-11.56
151.26532726,-33.91723068,-11.56
151.26532859,-33.91722979,-11.56
151.26533222,-33.91722957,-11.56
151.26533641,-33.91722947,-11.56
151.26533919,-33.91722956,-11.56
151.26534389,-33.91722865,-11.56
151.26534389,-33.91722865,-11.69
151.26534702,-33.91722836,-11.69
151.26534842,-33.91722662,-11.69
151.26534636,-33.91722055,-11.69
151.26534369,-33.91721583,-11.69
151.26534291,-33.91721411,-11.69
151.2653451,-33.91721537,-11.69
151.26535103,-33.91721672,-11.69
151.2653556,-33.91721601,-11.69
151.26535776,-33.91721174,-11.69
151.26535984,-33.91720718,-11.69
151.26535984,-33.91720718,-11.62
151.26536053,-33.91720837,-11.62
151.26536329,-33.9172098,-11.62
151.2653659,-33.91720952,-11.62
151.26536871,-33.91720627,-11.62
151.26537316,-33.91720216,-11.62
151.26537557,-33.91719947,-11.62
151.26537669,-33.91719693,-11.62
151.26537761,-33.91719326,-11.62
151.26537919,-33.9171886,-11.62
151.26537921,-33.91718533,-11.62
151.26537921,-33.91718533,-11.48
151.26537905,-33.91718832,-11.48
151.26538307,-33.91718914,-11.48
151.26538568,-33.91719043,-11.48
151.26538685,-33.91718991,-11.48
151.26538956,-33.91718693,-11.48
151.26539135,-33.91718388,-11.48
151.2653936,-33.91718155,-11.48
151.26539495,-33.91717955,-11.48
151.26539802,-33.91717409,-11.48
151.26539802,-33.91717409,-11.49
151.26539802,-33.91717409,-11.49
151.26540552,-33.91717042,-11.49
151.26540775,-33.91717192,-11.49
151.26540818,-33.91716996,-11.49
151.26540804,-33.91716765,-11.49
151.26541226,-33.91716101,-11.49
151.26541765,-33.91715463,-11.49
151.26542085,-33.91715106,-11.49
151.2654226,-33.91714831,-11.49
151.26542781,-33.91714966,-11.49
151.26542781,-33.91714966,-11.51
151.26542781,-33.91714966,-11.51
151.26543235,-33.91715121,-11.51
151.26543249,-33.91714763,-11.51
151.26542894,-33.91714215,-11.51
151.26542676,-33.91714343,-11.51
151.26542879,-33.91714654,-11.51
151.26543496,-33.91714706,-11.51
151.26543758,-33.9171463,-11.51
151.26543481,-33.91714447,-11.51
151.26543416,-33.91714281,-11.51
151.26543336,-33.91714343,-11.51
151.26543336,-33.91714343,-11.29
151.26543161,-33.91714231,-11.29
151.26543013,-33.91714026,-11.29
151.26543019,-33.91713919,-11.29
151.26543052,-33.91713934,-11.29
151.26543073,-33.91713892,-11.29
151.26543487,-33.91713868,-11.29
151.26543618,-33.91713636,-11.29
151.26543659,-33.91713259,-11.29
151.26543703,-33.9171276,-11.29
151.26543703,-33.9171276,-11.14
151.26543703,-33.9171276,-11.14
151.26543503,-33.9171259,-11.14
151.26543757,-33.91712962,-11.14
151.26544054,-33.91713166,-11.14
151.26543975,-33.91713366,-11.14
151.26543757,-33.91713511,-11.14
151.26543823,-33.91713501,-11.14
151.2654409,-33.9171347,-11.14
151.26544282,-33.91713392,-11.14
151.26544211,-33.91713168,-11.14
151.26544211,-33.91713168,-10.9
151.26544211,-33.91713168,-10.9
151.26543364,-33.91711457,-10.9
151.26543242,-33.91711263,-10.9
151.26543385,-33.91711524,-10.9
151.26543596,-33.91711835,-10.9
151.26543885,-33.91712071,-10.9
151.26543954,-33.91712298,-10.9
151.26543889,-33.91712348,-10.9
151.26543897,-33.917124,-10.9
151.26544372,-33.91712447,-10.9
151.26544784,-33.91712308,-10.9
151.26544784,-33.91712308,-10.79
151.26544766,-33.91712182,-10.79
151.26544612,-33.91711927,-10.79
151.26544458,-33.9171188,-10.79
151.26544589,-33.91711975,-10.79
151.26544644,-33.91712141,-10.79
151.26544769,-33.91712205,-10.79
151.26545032,-33.9171215,-10.79
151.26545257,-33.91712029,-10.79
151.2654534,-33.91711786,-10.79
151.2654536,-33.91711505,-10.79
151.2654536,-33.91711505,-10.56
151.26545355,-33.91711294,-10.56
151.26545285,-33.91711096,-10.56
151.26545236,-33.91711078,-10.56
151.26545686,-33.91711152,-10.56
151.26546063,-33.91711426,-10.56
151.26546446,-33.9171145,-10.56
151.26546441,-33.91711261,-10.56
151.26546582,-33.91710865,-10.56
151.2654671,-33.91710535,-10.56
151.265467,-33.91710408,-10.56
151.265467,-33.91710408,-10.32
151.26546558,-33.91710516,-10.32
151.26546452,-33.91710549,-10.32
151.26546482,-33.91710539,-10.32
151.26546501,-33.91710581,-10.32
151.26546659,-33.91710562,-10.32
151.26546851,-33.91710498,-10.32
151.26546913,-33.91710499,-10.32
151.26546805,-33.91710601,-10.32
151.26546601,-33.91710704,-10.32
151.26546601,-33.91710704,-10.38
151.26546601,-33.91710704,-10.38
151.26546406,-33.91710953,-10.38
151.26546478,-33.91710489,-10.38
151.26546526,-33.9171027,-10.38
151.26546602,-33.91710382,-10.38
151.26546649,-33.91710348,-10.38
151.26546773,-33.91710353,-10.38
151.26546828,-33.91710313,-10.38
